photo_id,tienda_id,caption,label,length,stars,len_word
mPaR7eL5etcmJ3Hf4ObEwA,,breakfast burger egg bacon cheddar home fry spicy,food,68.0,4.5,8.0
mpC7cJpyBFb7dY9VSFhmhw,,spicy salmon,food,21.0,4.0,2.0
mpdz1cdnNAM1f4BzCdE5Dg,,chow fried rice chicken wing bbq steamed rib tofu,food,90.0,2.5,9.0
mpdz1cdnNAM1f4BzCdE5Dg,,chow fried rice chicken wing bbq steamed rib tofu,food,90.0,2.5,9.0
mpdz1cdnNAM1f4BzCdE5Dg,,chow fried rice chicken wing bbq steamed rib tofu,food,90.0,2.5,9.0
mpGhiD1E5HtT984wHHSUqg,,chocolate donut,food,25.0,4.5,2.0
MPHrTY1m_zI47bgVd-8NPg,,cured meat charcuterie board,food,28.0,4.5,4.0
mPhVa0nIa4WZG3jfg0Jd0w,,sausage pepperoni,food,19.0,3.0,2.0
MPiv4zWjlBZNbWalMI9_MQ,,taco beer,food,14.0,4.0,2.0
mPJmqJJDsD_eCj9Gf-Ko8g,,crispy duck egg asparagu mustard dressing dinner,food,119.0,3.5,7.0
MpKIDrJeJjb3GzDk3bsXkw,,traditional classic bacon sandwich,food,49.0,3.5,4.0
MpKIDrJeJjb3GzDk3bsXkw,,traditional classic bacon sandwich,food,49.0,3.5,4.0
mPm6IhkB4KVrbbIpzDQDZg,,gyoza bbq pork belly spicy salmon roll blue tuna,food,69.0,3.5,9.0
mPm6IhkB4KVrbbIpzDQDZg,,gyoza bbq pork belly spicy salmon roll blue tuna,food,69.0,3.5,9.0
mPm6IhkB4KVrbbIpzDQDZg,,gyoza bbq pork belly spicy salmon roll blue tuna,food,69.0,3.5,9.0
Mpn4DKbMf0XfOqqsHwXoww,,sushi,food,15.0,3.0,1.0
MPqXZyxVdgOLtohsyh09hQ,,shrimp dumpling,food,43.0,4.0,2.0
mpsuhgFS0z3J0gaO6KgSGA,,soup shrimp,food,40.0,4.5,2.0
mpsuhgFS0z3J0gaO6KgSGA,,soup shrimp,food,40.0,4.5,2.0
MPV5iRPBhEsjMy62y-VTzg,,breakfast,food,39.0,2.0,1.0
mpyP-M7K3cdPWCqkQ2w3Xw,,matcha tea ice cream,food,37.0,4.5,4.0
Mq0jVzWJVApjA1jNVWuG6A,,sushi,food,5.0,3.5,1.0
mQ2FqxD0u1mb0c24_ciWlQ,,ice cream,food,14.0,4.5,2.0
Mq6rbDZ0f94l_Zb3VYEbBA,,matcha cake table,food,31.0,3.5,3.0
mqBTDXFd_34MBZVSaxgumQ,,pie,food,17.0,3.5,1.0
MQd__ZOAhDG_-rb1h1rXyA,,honey orange cinnamon sugar vanilla ice cream,food,74.0,4.0,7.0
MqG7OwrfOaxGoXKzd77PHg,,sweet mango rice parfait coconut,food,95.0,4.0,5.0
MQGqRBJhIfCH6VH-Qoiq0Q,,omakase crab,food,18.0,5.0,2.0
mqIJ1pzg5tmXhtJRJuPcwA,,crunch waffle thai tea ice cream,food,44.0,4.0,6.0
mqIJ1pzg5tmXhtJRJuPcwA,,crunch waffle thai tea ice cream,food,44.0,4.0,6.0
mQjgM6mLunqyIN1UNXybRw,,herb crusted salmon,food,19.0,3.0,3.0
Mqjqkcj9q_iiMgRCL0iO9Q,,garlic ball deliciou,food,32.0,4.5,3.0
mqK-_KPnXV8aUmrftTOSVQ,,tre lech cake plu,food,61.0,4.5,4.0
MQKwQsUG4QKzjSlDrRaQEQ,,vegetable egg cheese croissant,food,34.0,4.0,4.0
MQpA5OGZei_5jrwRsC3d5w,,cake espresso coffee latte,food,41.0,4.0,4.0
mQuPnYiyT3iZxRx5VxWHeg,,bread,food,12.0,4.0,1.0
MQv7yCfmTr79pIiz0BZRfQ,,love potato,food,16.0,5.0,2.0
mR4f8yHx-N4NxBjUjOvL4g,,apple pie almond cookie,food,45.0,3.0,4.0
Mr5B0eE5HTlM_nSK4at4lQ,,egg soup wonton crisp lunch special,food,50.0,4.5,6.0
Mr5B0eE5HTlM_nSK4at4lQ,,egg soup wonton crisp lunch special,food,50.0,4.5,6.0
mr7fDAdTmw4S88N0c0cWsA,,burger,food,9.0,4.0,1.0
MrCFnb1fMRjT_McUgtS8Tg,,love fish taco octopus,food,76.0,5.0,4.0
MrCFnb1fMRjT_McUgtS8Tg,,love fish taco octopus,food,76.0,5.0,4.0
mrEiDPM1qEYnC1ivNhSBxQ,,pizza,food,13.0,3.0,1.0
MrG9x9Lde80WGYTLujLUyg,,fruit strawberry pear,food,91.0,4.0,3.0
mrgTDbf3Sax6e8VNZXspUA,,filet mignon scallop shrimp,food,41.0,4.0,4.0
mrIEIM2iDJrR_0BUNiBpXw,,chorizo burger,food,24.0,2.0,2.0
MRjapNnS8t_5fOnX0Lvxyw,,rainbow chocolate cupcake,food,35.0,4.5,3.0
MRmyHQDefSH2QLu8YH6Y6Q,,small cake dessert table py cherry pumpkin caramel apple,food,140.0,4.5,9.0
MRmyHQDefSH2QLu8YH6Y6Q,,small cake dessert table py cherry pumpkin caramel apple,food,140.0,4.5,9.0
MrO6BDdNdAg7YkzqQiKmmQ,,spinach egg white omelette house potato wheat toast,food,63.0,3.0,8.0
MrO6BDdNdAg7YkzqQiKmmQ,,spinach egg white omelette house potato wheat toast,food,63.0,3.0,8.0
mroruCNoiDqMqhvtvLmSXQ,,stuffed thai wing deliciou,food,42.0,3.5,4.0
MRqiQ1UdVnMgWd-G8ThYfw,,pork belly burger pastrami style,food,40.0,4.5,5.0
mRsJPVLloGOn4WxT41i9Kw,,chipotle chicken scrambled egg avocado wrap,food,46.0,3.0,6.0
mRsJPVLloGOn4WxT41i9Kw,,chipotle chicken scrambled egg avocado wrap,food,46.0,3.0,6.0
MrSKKLtw1w8pKkriAeYd6g,,taco vegan plate,food,26.0,4.0,3.0
MrtNYwUjf7zp26uACbA5pQ,,cake brunch,food,52.0,4.0,2.0
mrVhKB37a5Rge3iPXkmR7A,,taco steak,food,29.0,4.5,2.0
mrVhKB37a5Rge3iPXkmR7A,,taco steak,food,29.0,4.5,2.0
mrVIuIKharUjXcx8jkQUKA,,spicy pizza,food,18.0,3.0,2.0
MrVPgXYEl6byDuP7X3Pmgg,,sausage platter,food,15.0,4.0,2.0
MrvZe9QDRZPTjSZdmnZuqg,,cheese taco old,food,42.0,3.5,3.0
mrW3fxk-LXnZgPYrXFdHHg,,happy pizza special,food,113.0,4.5,3.0
ms1vyGUUV3iAHTKvSpxWvQ,,cake,food,22.0,4.0,1.0
MS2s1Ql6sgmpQmQ6muhN8Q,,crab roll,food,17.0,4.0,2.0
msBbX3cOa-HoZhTfgtW4qQ,,chocolate bacon cowboy,food,58.0,4.0,3.0
msBbX3cOa-HoZhTfgtW4qQ,,chocolate bacon cowboy,food,58.0,4.0,3.0
mScQr26aBs-Gm0AvofXqeg,,small cake flavor sundae,food,55.0,3.5,4.0
mSDP2nh9DCeB3cuLcFOWmg,,sushi roll,food,58.0,3.0,2.0
MsEEGyE-ZP0l3I9WDYaITQ,,sunday brunch catfish taco,food,36.0,4.5,4.0
Msf6dKZRsRp7zUde8YmCUA,,deliciou turkey bacon omelette spot,food,57.0,3.5,5.0
Msf6dKZRsRp7zUde8YmCUA,,deliciou turkey bacon omelette spot,food,57.0,3.5,5.0
mSgJSDDTm9b0HGhUAg8Ngg,,clam shrimp linguini,food,25.0,2.5,3.0
MsH49ePyiIQ05gB3k9yUnA,,rib,food,9.0,3.5,1.0
ms_hutZH3exWRoWzpSVMEA,,grilled salmon,food,14.0,4.0,2.0
MsiUfiikFHmjb1OoRAvlNA,,butter brew latte nutella chicken pesto mozzarella sandwich,food,85.0,4.0,8.0
MSJ0bVZwAoVXnnLBJQf4DQ,,sushi sashimi spicy salmon short rib tuna beef tataki,food,133.0,3.5,9.0
MSJ0bVZwAoVXnnLBJQf4DQ,,sushi sashimi spicy salmon short rib tuna beef tataki,food,133.0,3.5,9.0
MSJ0bVZwAoVXnnLBJQf4DQ,,sushi sashimi spicy salmon short rib tuna beef tataki,food,133.0,3.5,9.0
MSJ0bVZwAoVXnnLBJQf4DQ,,sushi sashimi spicy salmon short rib tuna beef tataki,food,133.0,3.5,9.0
MSJ0bVZwAoVXnnLBJQf4DQ,,sushi sashimi spicy salmon short rib tuna beef tataki,food,133.0,3.5,9.0
msl_5VVVJZ1VSmeK0cjrSg,,smoked salmon pizza,food,63.0,3.5,3.0
msl_5VVVJZ1VSmeK0cjrSg,,smoked salmon pizza,food,63.0,3.5,3.0
Ms_LdTUE7ouRo6TUSZFk3w,,medium smoked meat sandwich,food,40.0,4.0,4.0
Ms_LdTUE7ouRo6TUSZFk3w,,medium smoked meat sandwich,food,40.0,4.0,4.0
MsMVwWGSznCMiYgY-4TAew,,cream yummy,food,60.0,4.5,2.0
MSP1GINUz3EXvREVXUYkXQ,,salmon bagel dill cream cheese sunny egg,food,64.0,3.5,7.0
MSP1GINUz3EXvREVXUYkXQ,,salmon bagel dill cream cheese sunny egg,food,64.0,3.5,7.0
MSP1GINUz3EXvREVXUYkXQ,,salmon bagel dill cream cheese sunny egg,food,64.0,3.5,7.0
MspDIDb4kUOQbzu-TwywYQ,,crepe little deliciou,food,55.0,4.5,3.0
mSqJBUCoDcxCLvg_5OjsBA,,taco,food,28.0,3.0,1.0
mST5T7QtrUt-XyOSA5nONQ,,white burger,food,18.0,4.0,2.0
MsweyAxhWzFAw842a1jeDA,,charcoal coconut soft waffle cone,food,60.0,3.5,5.0
mSzFi7VFOld0tfLIrf6rdA,,shrimp risotto,food,49.0,4.0,2.0
MsZfrxKt0ZqSss96ejJBwg,,steak egg,food,29.0,4.0,2.0
MsZfrxKt0ZqSss96ejJBwg,,steak egg,food,29.0,4.0,2.0
mSZ_q6Wu91mix2Ab3F-Qqg,,snow crab leg shrimp,food,31.0,4.0,4.0
mSZ_q6Wu91mix2Ab3F-Qqg,,snow crab leg shrimp,food,31.0,4.0,4.0
mt8upw3MOCneF6Xtue228A,,fish fry,food,15.0,4.0,2.0
MtcHIFp_pRGOHmfdytYUXg,,avocado egg roll,food,17.0,3.5,3.0
MtcHIFp_pRGOHmfdytYUXg,,avocado egg roll,food,17.0,3.5,3.0
mTD2lNRwwvwWrFcSoFpRKw,,jasmine rice chicken,food,34.0,4.0,3.0
mte00m7TytmJPyGqsOwHbg,,spicy lobster,food,33.0,4.5,2.0
mTechlIClLXRLvCKd4EamA,,blue crab cake,food,31.0,4.0,3.0
mTechlIClLXRLvCKd4EamA,,blue crab cake,food,31.0,4.0,3.0
MTEp_NRueuGVc5kAJRnzoA,,shrimp crab leg salmon,food,25.0,3.0,4.0
MTEp_NRueuGVc5kAJRnzoA,,shrimp crab leg salmon,food,25.0,3.0,4.0
MTEp_NRueuGVc5kAJRnzoA,,shrimp crab leg salmon,food,25.0,3.0,4.0
MTeqNyKCGZxRAnWmRyUGPw,,salmon,food,16.0,4.0,1.0
MthuD1qfB6M3vY-HALdJ3g,,pizza topped chicken jalapeno onion pepper,food,74.0,4.0,6.0
MTihWPwijVLAaoTEFSTO5Q,,curry fish ball seafood noodle soup,food,38.0,4.5,6.0
MTihWPwijVLAaoTEFSTO5Q,,curry fish ball seafood noodle soup,food,38.0,4.5,6.0
mtkpWhMkdX9z0rtXmjWCrQ,,roasted beet salad,food,18.0,4.0,3.0
mTlP3mmJcjErPILYVgyqzA,,chocolate chip cannoli,food,22.0,3.5,3.0
M-TmtK-4INmrlvE9oniKww,,sandwich,food,13.0,4.0,1.0
MTOdyG4zSWXhpPwEZPQM3A,,cup chicken rice,food,59.0,4.0,3.0
MtruvzdVTqGqH6spG9FU7A,,truffle burger,food,14.0,4.0,2.0
MtUAMbzqQ8_JMC69k3Oqtg,,sashimi bowl tuna salmon,food,56.0,4.5,4.0
MtUAMbzqQ8_JMC69k3Oqtg,,sashimi bowl tuna salmon,food,56.0,4.5,4.0
MtU-MRJJSmudrKPTzkDssg,,edamame fried rice soft crab,food,39.0,4.0,5.0
MtU-MRJJSmudrKPTzkDssg,,edamame fried rice soft crab,food,39.0,4.0,5.0
mu2B3ajPjwDi1HGBVdlV2Q,,cactu tempura spicy crab topped albacore chef special sauce,food,77.0,4.0,9.0
Mu2Yg1wYgeieDhIkO5S5Tw,,bacon wrapped date,food,19.0,4.5,3.0
Mu3fN_rqbNAaSQtHrKz5XQ,,sicilian pizza pepperoni sausage mushroom pepper,food,123.0,4.0,6.0
Mu3fN_rqbNAaSQtHrKz5XQ,,sicilian pizza pepperoni sausage mushroom pepper,food,123.0,4.0,6.0
mu9ikYBrZkyn4dc1cvVlpg,,relleno roasted cheese sweet pepper sauce,food,76.0,4.0,6.0
M-uA_H5DYVs5rPXXd6NJgA,,potato sliced onion fresh rosemary ricottum white truffle oil,food,105.0,4.0,9.0
mubOOUkmzMKQGVzltlh3ug,,shrimp plate,food,21.0,4.5,2.0
MuckZH8IjBm7wMe8PQfRRQ,,burger,food,18.0,4.0,1.0
MUdyGnwsK87n0xFMTMCEWA,,bacon cheese burger fry,food,31.0,4.0,4.0
MUdyGnwsK87n0xFMTMCEWA,,bacon cheese burger fry,food,31.0,4.0,4.0
MUfRW45B736OX2q9T1Kc4Q,,honey graham ice cream,food,23.0,4.5,4.0
MuIGFY0La3eUGF_1XBM9PQ,,french lemon raspberry tart,food,54.0,4.5,4.0
m_UIPmX6Z9sEmrBTxuR7rw,,candied bacon chocolate waffle,food,36.0,3.5,4.0
m_UIPmX6Z9sEmrBTxuR7rw,,candied bacon chocolate waffle,food,36.0,3.5,4.0
m_UIPmX6Z9sEmrBTxuR7rw,,candied bacon chocolate waffle,food,36.0,3.5,4.0
mULK42S56RoMOxK7EvTV8Q,,pizza cheese,food,42.0,4.0,2.0
MUmC3Gt7AaATCjjR63FECA,,burger,food,28.0,4.0,1.0
M_uMgW2O-uyeHZcqc8EDiQ,,chipotle chicken scrambled egg avocado wrap,food,46.0,2.5,6.0
M_uMgW2O-uyeHZcqc8EDiQ,,chipotle chicken scrambled egg avocado wrap,food,46.0,2.5,6.0
muO68HeqocjAXA1Wu-xDyA,,lobster crab sandwich,food,22.0,4.5,3.0
muO68HeqocjAXA1Wu-xDyA,,lobster crab sandwich,food,22.0,4.5,3.0
muO68HeqocjAXA1Wu-xDyA,,lobster crab sandwich,food,22.0,4.5,3.0
MuV2SzXb7x8F_VwQ73Er1Q,,amuse tomato crostini,food,22.0,4.0,3.0
muVJ4m3royDUVkH4Pp06Sw,,lobster tail,food,37.0,4.0,2.0
mUYFlfnDEAKYBSF9zaztZw,,pepperoni pizza slouse,food,38.0,4.0,3.0
mUzj3Tk5vH1VmSX8nEYnvA,,coffee ice cream macaron,food,24.0,4.0,4.0
MV2rUY0pngHV2NntqXglpA,,honey citru bread baguette endoedible,food,64.0,4.5,5.0
mv4S0SD80O7y09Vxm1MVDg,,yummy steak egg breakfast dog,food,81.0,4.5,5.0
mv4S0SD80O7y09Vxm1MVDg,,yummy steak egg breakfast dog,food,81.0,4.5,5.0
mv4S0SD80O7y09Vxm1MVDg,,yummy steak egg breakfast dog,food,81.0,4.5,5.0
MV6avbQi3mdcpjt25tvtyw,,beef,food,11.0,4.5,1.0
MVaggmIDf9YK11jyfQXp7A,,crispy salmon,food,13.0,4.5,2.0
mVaHGbXctljQudcbExpWUg,,steak egg medium,food,26.0,4.0,3.0
mVaHGbXctljQudcbExpWUg,,steak egg medium,food,26.0,4.0,3.0
MVairq8Jxtcd1U2gLhdUDQ,,shrimp avocado,food,18.0,4.0,2.0
MVairq8Jxtcd1U2gLhdUDQ,,shrimp avocado,food,18.0,4.0,2.0
mvijIf8UsZLnXUXvkwg2ug,,shrimp sauteed garlic sauce asparagu tomato angel pastum,food,88.0,3.5,8.0
mvijIf8UsZLnXUXvkwg2ug,,shrimp sauteed garlic sauce asparagu tomato angel pastum,food,88.0,3.5,8.0
mVjcG0e6D3qZYMG7JP629Q,,steak burger,food,30.0,3.5,2.0
mVjcG0e6D3qZYMG7JP629Q,,steak burger,food,30.0,3.5,2.0
mvJdD4Q9f_zgOutBsbM2NQ,,korean bbq cold noodle banchan,food,65.0,4.0,5.0
mvJh6wYfduXDMXBDUcyHjA,,dish pizza,food,23.0,4.0,2.0
MVkUhI8eCY9nvycoIBofNw,,burger bacon potato salad,food,36.0,4.5,4.0
MVkUhI8eCY9nvycoIBofNw,,burger bacon potato salad,food,36.0,4.5,4.0
MVkUhI8eCY9nvycoIBofNw,,burger bacon potato salad,food,36.0,4.5,4.0
Mvl8mXJeJJGqLN0bybHoNg,,beef salmon tuna taco,food,36.0,4.5,4.0
Mvl8mXJeJJGqLN0bybHoNg,,beef salmon tuna taco,food,36.0,4.5,4.0
Mvl8mXJeJJGqLN0bybHoNg,,beef salmon tuna taco,food,36.0,4.5,4.0
Mvl8mXJeJJGqLN0bybHoNg,,beef salmon tuna taco,food,36.0,4.5,4.0
MvnMg7mKFKM8w8uh9-YHRQ,,pie free huge serving tasty crust,food,117.0,3.5,6.0
mvNn50ZiriQ_LWN8y2Cz9g,,came soggy ordered beef,food,94.0,2.5,4.0
mVoQ0xMdf-NIBY-A-MAFhw,,mongolian beef chow,food,24.0,4.5,3.0
MvoZxNe_9gl7X2EkB3JwLQ,,matcha red bean cake blackberry sauce endoedible,food,77.0,4.0,7.0
mVRMuK8lTy4tN-WPrOxwmA,,deliciou chicken,food,48.0,3.5,2.0
M-VsEHUJHlji0yf4Cds_Yw,,crispy deliciou chicken,food,37.0,4.5,3.0
MVts_CtEQykzncOvzbEvHA,,rib,food,4.0,4.0,1.0
mvVwywcJR4pBsFTFYXSY7Q,,deliciou onion parmesan served chipotle buttermilk ranch,food,116.0,4.0,7.0
mvx9ZfEX2rBK4u7Uba8YUA,,mushroom white pizza,food,42.0,4.0,3.0
MVzl5Zam96dH65MHRAl0gg,,smoked meat,food,14.0,4.5,2.0
mw6MkvJLOFy4mPQ8CrJDLg,,craftkitchen banana chocolate chip,food,58.0,4.0,4.0
MW8paCCTrI03u_oKIAgwOw,,sushi tasty,food,27.0,4.0,2.0
MWC38S7r2hwq8-LsVaN5ew,,grilled skirt steak onion,food,69.0,4.0,4.0
MWCI2C99HJDTzX2OaHBdog,,sushi donut torched salmon roll,food,45.0,4.5,5.0
MWCI2C99HJDTzX2OaHBdog,,sushi donut torched salmon roll,food,45.0,4.5,5.0
mWcy-Numf3bBsgnAmCWu_w,,chicken rice,food,19.0,4.0,2.0
mWef_KcHN9dp2-61ufKhKw,,steamed fish,food,12.0,3.0,2.0
mwfb6cByJrp4r_fTjHTyeA,,beef,food,12.0,3.0,1.0
mwFkQaCiob326U-q55H4Yg,,chocolate cake,food,26.0,3.5,2.0
mwFkQaCiob326U-q55H4Yg,,chocolate cake,food,26.0,3.5,2.0
mwFtdX8_1N0yt2nH5mM4ig,,avocado tartare,food,115.0,4.0,2.0
MWher1voyVlLuw8H-6pJwQ,,chicken bacon ranch baked,food,54.0,4.5,4.0
mWIJkAWLfrNT-n8ltEdASQ,,french toast homemade caramel syrup,food,102.0,3.5,5.0
mwkxsmI4xp8gLQNleXZUeQ,,seared tuna,food,15.0,4.0,2.0
mwm0vDZA4BxaOBjoBVqh6A,,egg benedict portobello mushroom spinach,food,66.0,4.0,5.0
mwn7ouY_-YhyvYJ6ZGUoKQ,,burger,food,12.0,4.5,1.0
MWQ_mM6rixH8s8bDlAvf3Q,,lunch special taco,food,19.0,3.0,3.0
mwrTEWyiv69gf_KE3H7q1A,,chicken zucchini fry potato,food,49.0,3.5,4.0
MwrtNjPz22OBW6ugHoskpg,,craftkitchen carrot cake cream cheese frosting walnut,food,86.0,4.0,7.0
MwrtNjPz22OBW6ugHoskpg,,craftkitchen carrot cake cream cheese frosting walnut,food,86.0,4.0,7.0
mwRwSE8wq74eO0D9u3slnA,,crispy taquito avocado miso spicy aji sauce,food,84.0,4.0,7.0
mWSWjIQ5EkrDyCIxBIrK0g,,style pizza chef,food,56.0,4.5,3.0
MWUgQ3gzpo5T8uSMxcRzFg,,frozen hot chocolate,food,20.0,3.0,3.0
mWUyW-XESUbyg_qc-nC2vw,,pepperoni pizza,food,15.0,3.5,2.0
mwVCl06JWGeYHBBnesWelg,,sourdough bread red olive oil,food,75.0,4.0,5.0
mWX_bX3kuxKl4Ji2VE3H5Q,,crab fried rice,food,20.0,4.0,3.0
mWX_bX3kuxKl4Ji2VE3H5Q,,crab fried rice,food,20.0,4.0,3.0
mwxQP0cFwkjBX2ecxeKvtw,,fried steak dinner special,food,34.0,4.5,4.0
mwZPGTsPIcdDZnrunlzCMA,,fried rice,food,16.0,4.5,2.0
mx-28IE2EvfDADsSMds7fQ,,banana cream,food,12.0,4.0,2.0
mx89lGqmXotSFdOPT_dl4A,,sweet potato fry,food,36.0,4.0,3.0
MX9_oaeUemM0jn3jYN1vqA,,steak egg,food,22.0,4.0,2.0
MX9_oaeUemM0jn3jYN1vqA,,steak egg,food,22.0,4.0,2.0
mXAW6EMdegRvEFzYM3L_8g,,salmon bento,food,23.0,4.5,2.0
mxCZ3M-bF4TyibfanzjddA,,dark filled cake black sesame gelato,food,50.0,3.5,6.0
MXd24-S8EcRx_4SQAjdDFw,,brie strawberry crepe bakery,food,80.0,4.5,4.0
mxeg_GyJy6RcMLY8lq2UXA,,nigiri omakase deliciou,food,49.0,5.0,3.0
mXf17oRlLWpHHby4rTG6dg,,lobster burger,food,14.0,4.0,2.0
mXf17oRlLWpHHby4rTG6dg,,lobster burger,food,14.0,4.0,2.0
mxfRqhxuwyh_I7zjs3nw3Q,,lobster roll,food,12.0,4.0,2.0
MxHYvHcAzK5Xl7fJMsrA2Q,,mixed mushroom flatbread smoked bacon onion soft poached egg,food,89.0,4.5,9.0
MxHYvHcAzK5Xl7fJMsrA2Q,,mixed mushroom flatbread smoked bacon onion soft poached egg,food,89.0,4.5,9.0
MxiiCEV9MOfZEKZOvJqfNw,,leche ceviche avocado chip scallop tuna clam,food,87.0,3.5,7.0
MxiiCEV9MOfZEKZOvJqfNw,,leche ceviche avocado chip scallop tuna clam,food,87.0,3.5,7.0
mXKcwop1TT5TAIzZzK4VCw,,bagel garden cream cheese,food,30.0,4.5,4.0
mxn01SXhQ6sPOpVN0UFV0Q,,bbq chicken plate,food,17.0,5.0,3.0
MxogqTb0V_AMpGzDUHtqCA,,sushi boat,food,10.0,3.0,2.0
MxrziCgIZUx1i7_qVNt3-Q,,bacon,food,5.0,4.0,1.0
mXUkOUJ6eBf10sltUliMmA,,salmon,food,25.0,4.0,1.0
MXXRLKpnx15eMNcGQxqCjA,,fried chocolate chili sauce vanilla ice cream,food,65.0,4.0,7.0
MXXRLKpnx15eMNcGQxqCjA,,fried chocolate chili sauce vanilla ice cream,food,65.0,4.0,7.0
MxxWXae6rmNZVWrPjO_4BQ,,scallop bacon corn vegetable,food,39.0,3.5,4.0
MY9EqQJz0BXEJIo0s8yZ2w,,rolled ice cream,food,23.0,4.5,3.0
MYbWvCIxR_26VeMSP1G3-Q,,deliciou korean food,food,25.0,4.5,3.0
_MYCYkLA0JWpQXvt5CKaTg,,mini cake tart,food,34.0,4.0,3.0
MYDYIjiQTnbuZfuhGPwRNQ,,bbq,food,51.0,4.5,1.0
MyepKd3k0Yr5aK0eBXkQ8A,,roasted turkey apple cheddar sandwich,food,43.0,2.5,5.0
MyepKd3k0Yr5aK0eBXkQ8A,,roasted turkey apple cheddar sandwich,food,43.0,2.5,5.0
MYfsOHDeQSnjAPlfm6_Rtg,,pumpkin cake steam super deliciou,food,124.0,4.0,5.0
MYfsOHDeQSnjAPlfm6_Rtg,,pumpkin cake steam super deliciou,food,124.0,4.0,5.0
Mygk6lBpkLhYad1ZTxyVIQ,,carne asada taco,food,16.0,3.5,3.0
mYHesw2sdgMYr0UO-s_Gaw,,pizza vegetarian,food,47.0,4.0,2.0
MyIGBA74E5DTEagLoIAfRA,,strawberry gelato,food,17.0,3.5,2.0
_mYOzfOyUREDJPk7fxEIPA,,cake cheese,food,15.0,4.5,2.0
my-padbCvsEV0bQQmDOxYg,,shrimp cocktail,food,16.0,3.5,2.0
MYqa6qS_MyNiBYvTB0zRPg,,fish chip,food,12.0,3.5,2.0
myQHpeFOtCiWiTMc4rEA_A,,sandwich bacon,food,34.0,4.5,2.0
myQHpeFOtCiWiTMc4rEA_A,,sandwich bacon,food,34.0,4.5,2.0
mYSBOMj4l0g_xOdIu5FtuQ,,soup,food,20.0,3.5,1.0
MYTlQCGUNeI6qQHujn2Knw,,ham egg cheese breakfast burrito,food,36.0,4.0,5.0
MYTlQCGUNeI6qQHujn2Knw,,ham egg cheese breakfast burrito,food,36.0,4.0,5.0
MYwyKRsvL2FPF9KmiLUnrA,,classic blend cheddar cheese cream macaroni,food,69.0,3.0,6.0
mYXpOCm5Ubqp_eDeZpFNOQ,,entree lobster stuffed pastum,food,52.0,4.5,4.0
mZ77hkO5fEy_0FMelkM5ow,,avocado garbanzo bowl,food,33.0,4.0,3.0
mzb36M_zQiTZzgFKoeIv7w,,shrimp rice noodle roll,food,29.0,3.5,4.0
mzb36M_zQiTZzgFKoeIv7w,,shrimp rice noodle roll,food,29.0,3.5,4.0
MzBltN5Fh8INme7aZoz8DA,,tuna tartare,food,12.0,3.0,2.0
_mZI_hZtGrM5QxFsQdP2Ug,,tiramisu cake coffee,food,39.0,4.5,3.0
mzjXqyFWNEnSY14DtmlLCQ,,sandwich,food,14.0,4.0,1.0
mZjYNe45NryyQxmGwWS13A,,crispy appetizer tomato sesame oil,food,57.0,3.5,5.0
mzkSX7zIyZH3HpBKqaInoA,,pizza,food,14.0,3.0,1.0
mzL-AACSB7CJwO__MAXxwg,,egg,food,13.0,3.5,1.0
mznkKDzFEODWNtmphOEjqg,,rib,food,21.0,3.0,1.0
MzO-UB_-nzOpi8X0XIMicw,,complimentary bread,food,20.0,4.0,2.0
MZqaeIaWba2NvoZG_rul7w,,ground pork rice,food,22.0,3.0,3.0
MZqjzFbAZMjTWrWkpYZjrQ,,strawberry buttermilk waffle cone,food,43.0,4.5,4.0
MZqjzFbAZMjTWrWkpYZjrQ,,strawberry buttermilk waffle cone,food,43.0,4.5,4.0
mZQN2k3kZVcT1F2Bd8ikeQ,,apple pie almond cookie,food,45.0,2.0,4.0
mZr3-R3GjBaa_u0b_vpLMw,,carrot cake pancake,food,20.0,4.0,3.0
mZRoGxzHu7gOdqUyf_vjMA,,tomato salad,food,18.0,3.5,2.0
mzTCVB9A6-vfJTdqVxAd1g,,sushi boat,food,11.0,4.0,2.0
MztelU5oHBGzA49L3SPGmQ,,sweet deliciou,food,25.0,4.5,2.0
mZtxLqGkOGbL07rXWQLIHQ,,sticky rice mango,food,21.0,4.0,3.0
MZuX6S7Eex76yIE9CCIjeg,,grilled shrimp salad,food,20.0,4.0,3.0
MzvDzRBslJ5p47-_hHBWzQ,,lemon cheesecake macaroon chocolate hazelnut pistachio raspberry soft fresh,food,124.0,4.0,9.0
mzyZYuJ3Js5BkuaH0cwl0w,,salmon,food,15.0,3.5,1.0
mZZ212TvDQUSqU0XHGYZIg,,chicken taco,food,12.0,4.5,2.0
N085ccJdHaCxFiB9NL98qQ,,sushi gyoza,food,15.0,3.5,2.0
N0bd2_bp_CyqwE5axRm2xg,,ordered white pizza salty,food,106.0,4.0,4.0
n0BRXkPDxJwLC9iuo0GKZA,,crab,food,7.0,4.0,1.0
N_0iS4qM7b0FYSXu3dXNjw,,waffle,food,14.0,4.5,1.0
n0kefTxFNVmwSYT5eHp0lA,,spider roll soft crab,food,36.0,3.0,4.0
N0KNdcoMnuLFav8ZhNPq8g,,sweet shrimp,food,12.0,4.5,2.0
N0mNZwFdpcgy_rIzhhrGgA,,cheese bread,food,12.0,4.5,2.0
N_0rTxyNrv53Wyhd1wd0Bg,,strawberry pancake,food,31.0,3.0,2.0
