photo_id	caption	label	length	len_word
S7bCnu-b-izHXZd7qvgIDA	shrimp	food	18.0	1
e-S-DxEHnFIOA3Pl_pq0cQ	cream	food	105.0	1
_jzUkpcS1XLbBputMH1cTQ	cream	food	64.0	1
K5gAkDfFNbYtscgF3t5ajQ		food	26.0	1
SJxLg65_I44f9B7M-fw1lg	beef	food	32.0	1
bIfM2Z6MjFH4FYlTJtH18w		food	36.0	1
ajPDljHntGghmAV1umEzXg	pizza	food	27.0	2
BZtGdWrcynZs7s4m06vYFg	crab cake	food	19.0	2
D6pSq64WUiaw73t65HAN1g	sauce	food	60.0	1
IAYodxyr8Zua4MsCp9MuNA	cream cake	food	61.0	2
M3la2oT3TTFEWjVgCoGWoA	chocolate	food	101.0	1
uWP-EzHTopcSBettz4u-uw	salad	food	9.0	1
NqRuwfXstYDBxFejl9zmdw		food	45.0	1
lT7oylJCmP4lAwYi3M3nMg		food	74.0	1
EtT75OvJmUmS9ReAuLD-Mw	crab	food	106.0	1
kvemEO1OX6RnNd4Px4BhyQ		food	31.0	1
tP_TCOJd-UOqutyzavTY6w	shrimp	food	19.0	1
cYz--20slQBXz3TGVn35rg	cream	food	59.0	1
x2cWpRc6ILJRVTUPcTbbcA	crab	food	16.0	1
oLxF7u7RqwSXWlyV7f8qrg	sauce	food	87.0	2
jlptFSuLnxQ98YGkGL4-8g	rice	food	21.0	1
7GRWYQngsqxvDLbN_UY86Q	egg	food	80.0	1
gH1j5lHen3JjTdad6mbdWA	burger	food	52.0	1
LwWxc68Sq-oPr8jw_Vq5Bg		food	48.0	1
Y0u1EK8thmGpPxT9NN0yTw	pizza	food	12.0	1
Az8Hy6CbTYw4BikA3UNYSg	pork	food	19.0	1
sQYhWkAwNeRQesm_NaN3hw	sandwich	food	62.0	1
p5oOc9HP5Ku6nXA0wa_W7w	sauce cheese	food	140.0	2
zINUE3irhE2Eydrsmi9U7Q	crab	food	15.0	1
bol8E1hpluUVGt8Ktm1uxg	salad	food	29.0	1
VKpdqMsYC4UUW1lSwFAfoQ		food	18.0	1
L8tq6BuVrXrVrGIDGDi4Qg	pork	food	123.0	1
uAoDn8LFwfTQHiYes-0AyA	cheese	food	26.0	1
mfPGbx1bLkoOcY4iWeKKlg	rice	food	33.0	2
vAsk3mlLXLA_u4mB5dpTzg	shrimp	food	86.0	2
YGP-DZs-3vaaSuH3Acyunw	sandwich	food	62.0	1
pXVGSxGfbQF6B39EzNJ_XA	shrimp rice	food	27.0	2
GSZMT_SRN9Gxn9gC1le_TA	egg	food	46.0	1
VXQN0bHMruzq236Oj9J_pg	grilled sandwich	food	60.0	2
wUCHAZ_Oi0_CgL1oANYeOQ	rice	food	83.0	1
ynOCvE1DoFE7BIkKvLVnDA	cake	food	20.0	1
6sg7lbb3SbBy2k6r2TC3YA	salad	food	10.0	1
gQXXQrkYFjTmX3rXE1hI0w	cream	food	76.0	1
NTnMWrh6oOwEAXKhB_-P6g	beef	food	20.0	1
MK_Tb_8FZg4D7mtjHQiHkg	beef	food	118.0	1
Pq3ccS4tBWBJcYXw_hkrKw	cheese	food	14.0	1
jDx_kGLhpLkSASIh-GOU3A	cream	food	41.0	1
Qwbr0nrH6NviEvqJ1e450Q	rice pork	food	52.0	2
F3tRo3hphcLEYEkdk8CbRg		food	36.0	1
20WHuzR5s2FlEW_cO83csw	sauce	food	36.0	1
jW5e6EIwJjsUEkxxecGgKg		food	32.0	1
RB7p_-xvImElAmplgvYx_A	pizza	food	14.0	1
uma-W-CDDToXIyQdH7YiEw	shrimp	food	19.0	2
zLa5N19Ek2ue505gZD_OdA	shrimp rice	food	77.0	2
xU07BaiytBd0Cpziv1oVew		food	36.0	1
h0qdxmuXqZWf18alB8dyIA	cake	food	13.0	1
5ILjv8bXB6r6yiPaP4noSw	sauce	food	123.0	1
rD8EXToa1OUZV9X3Gjpi8w		food	36.0	1
9WVKI7tvwaqdsh6QJVtBlg	sauce	food	65.0	2
T4tURuiTcHo4pZ_YMgbkRg		food	36.0	1
HIpoBYrLw0DYt4VGtzR-IQ	pork	food	61.0	1
SUTti0Nbs7zqb_2dk-BOIg	pork	food	126.0	1
wMOJ5-23f4eUexn7J1ovtA	chocolate	food	26.0	1
Yo2cEQQy8fPBs7Q_blSEUw	pork	food	10.0	1
AGVBb_6GUXA9PEjV1R3AOQ	shrimp	food	6.0	1
aDoCnspdMCoRXsiOhPpFKA	beef burger	food	26.0	2
a4PQrKESC3_2pObElfs-iw	salmon	food	6.0	1
ES5_SSsCMK4UVgiing6ZFQ	burger	food	17.0	1
76kjkKJgC22vvBl9Ey8ghA	sauce	food	44.0	2
SpVJhWFr5MY2gTm_TaB9Iw	salmon	food	39.0	1
CQ1lsC8MfI1mDuzYx3Qblg	shrimp egg	food	27.0	2
DyaDVLn9TrrJ_rpooy08ug	crab shrimp	food	54.0	2
d5dHb_N1IcItGvBJO2GYxA	burger	food	16.0	1
ohgnrb2pelXgiSFfz7kB1w	rice	food	19.0	1
WIzTiRNfzbLepTjWkzViQQ	sauce	food	91.0	2
owVVaSLyDFGfrt4B3wVvjQ	cheese	food	52.0	2
AG2T5FrZZmwO8M3vz4GNLw	beef	food	14.0	1
PcUu8BALE-80o5mftFUCbQ	sandwich	food	15.0	1
3IfVM2WeCPQZL1HIhJNH5A	sandwich	food	42.0	1
VP0CLSubf65_aW9Ce44BxA		food	16.0	1
bsOC0vAwsR15hcjgG6WxKA	crab salmon	food	125.0	2
J2CW8z7BL9pwfrEBBYr3Pw	salad	food	16.0	1
PBGI8ayOyKRvPp2ULhUk6g	egg salad	food	38.0	2
BKSehflT-HJMIh9UD--IBQ	chocolate	food	55.0	1
sUq30axEG4FXMdiPtqPZ6Q	cake	food	99.0	1
6dFbv_9fBXfrPWEstYHZsA	salad	food	24.0	1
LmAZ53VESJUkY7OdBoxsjg	grilled	food	45.0	2
6wjvLtcqklbbGYeOAdCPFg	beef	food	58.0	1
rKm5SCq_gsCRZNmEppIQ3g	steak	food	19.0	1
Xsu9xOADymANxpYsRzuGtg	crab	food	32.0	1
0dU7EtoTQhVEN5j8G9Ny0Q	crab	food	17.0	1
CpDDXUEUbvxD1eZW2wZ5Ng	salmon	food	34.0	2
zJ0AVTaXwfB3yyHk-PBTtQ	salad	food	20.0	1
xiUMrDM8jJwCuscbG3_jqA	beef	food	28.0	1
ZbWMgmXLzKIwXyzAu_U3mg	shrimp beef	food	62.0	2
i6PzX7UrWqwz_bKCOztM4Q	pizza	food	32.0	2
fsffgQFLYvGJsAAZLPBlMw	sauce	food	128.0	1
idC8goX04LfhP79Qk1rZGA	shrimp beef	food	70.0	3
-0BKI4rkscZDpKzcBm1_gg	salmon	food	46.0	1
PrBwMTJxqCQturVNLl0CGQ	salad	food	43.0	1
pOpfEVEgOFWC5BkTXPHyDg		food	50.0	1
nbyNMbgk5nFGnvf6v6-e9Q		food	32.0	1
2TRg7xKeMAnbt_ABqd63gw		food	76.0	1
NJngMqpBkk9ED9tOzXE1Bw	salmon	food	35.0	1
ZGBP2bPD2chxJ5d1MKqkbQ	burger	food	12.0	1
GOMRutbkTatzon4dyYEhIg	grilled	food	39.0	1
8E1Y5UGIIhqdW_yVzRG7wQ	salad	food	15.0	1
-b7eXpomaQFDop5om8izfw	burger	food	89.0	1
6EGOh43tNHikJzAVisJLXg	pork sauce	food	33.0	2
BpAca-7mc1mErUMSHZBY5A		food	23.0	1
bQ6w5RnRePMGajZepw5cLg	sandwich	food	39.0	1
CVaorbP2J1W7o24S0Uihlg	burger	food	14.0	1
7W3MB2NumCS--17y7cYzJA	cake	food	29.0	1
UVyoLHt-Dp_pOG1Jj5SHog	burger	food	36.0	1
nMQ7SDVBsnLnMg_guXR09g	salad	food	44.0	1
iV7D23n9WCaxYSgjukAt-w		food	26.0	1
n1b9PGrO83B0iICh19oPDQ	egg	food	80.0	1
G2akJwmOAphWSlDohu54ig	cheese cake cream	food	46.0	3
j7q8-eZGMhOvxiYVnHCWbg	cake cream	food	92.0	2
xPm4U50oKUlsvVJRZc1lRw	steak	food	12.0	1
A47eGfqMBCwXqYrlVW88jQ	salmon	food	30.0	1
4k8wSWi6YEH8KkOzG8WykA	sandwich	food	29.0	1
8EFF63N64DbK7IuMGYkfMw	grilled	food	20.0	1
MawAom_kSyFa87jndlgACg	cream	food	33.0	1
4s5vgssQW8D8vxXLZi2wuQ	cream	food	28.0	1
yVmlemCHtd_8ibaNmyDzbg	crab	food	68.0	1
EuuY6JfGT-w2A9bDtzJcDA	beef	food	20.0	1
lFmYsBb4ftYOI99FVlg9Ag	sauce	food	100.0	2
GQsd5UE9ejUllrbEltDCMg	chocolate	food	91.0	2
gDqagwQNcygZE3Gjn5jw0g	chocolate	food	36.0	1
yeltzD36U7tYwuVdZO0icQ	steak	food	14.0	1
lb7gsYetbx5-8EJgAq5jEg	beef sandwich	food	36.0	2
RWWRa-_0tczQsWMhrqYzVA	pizza	food	17.0	1
jyfjZV7iCw8ToPK1oP3FNw		food	21.0	1
dsD9enSQaNW6K8MOA8DTnQ		food	138.0	1
6z4YdmK0YRqODR9qnPZuFw	chocolate	food	26.0	1
hA8Lr4W14_C-_vkFOLjRJw	rice	food	70.0	1
AOU74nXIQuEcfiigUVfC-Q	cheese	food	55.0	1
X9JejDPa_dGgkQOemxqPaA	salad	food	115.0	1
N-0ff8THWym8AV9UqRoSFQ	cheese	food	55.0	1
waUlqY6E-wPX5XhLUUv4Fg	rice	food	30.0	1
c0qSzvy_LSxNcQQFzzagaA	rice egg	food	107.0	2
yhJqyu3r_koD-QxL8eJsCw	pizza	food	18.0	1
XhUTns2zDeOcAOtSIxnSrg	grilled	food	29.0	1
OzaIxHNHkr5RqFIaep-pkg	rice	food	47.0	2
MCyyacRaZbz3Eh7KUpiqzg	egg rice cheese	food	116.0	3
rXHE_RtXspdRIgle5ZVQLA		food	24.0	1
v429BmWJhRAsu3xxtzmZHA	beef pork	food	54.0	2
WjkYjfIXOcwIcpu_owgjtQ	pork	food	71.0	1
HTrkDGpAPub93_JNqa1eJg		food	70.0	1
5dYroU-u_ArY7ltzeOXDgA	salmon	food	44.0	1
L2IRnne4QCXYHpsykDIGuQ		food	93.0	1
GgVTkkd2BaOzN9o6TgcAJw	chocolate	food	81.0	2
uj4i4WCD0YgPGIFT6g39fA	chocolate	food	72.0	1
Yw3Fs8MrKMcP69YMaM_fKA	pork	food	38.0	1
h8SvROePI8Q27ToYigDisA	egg	food	80.0	1
kTpNofqu85fQV2BjTITXcw	cream cake	food	54.0	3
qxAKzFYdMIM-D3TJfnSAdw	steak	food	51.0	1
wG3Pqs0z7-rdeITQZIGoHg	cheese	food	123.0	2
XiPJrnJa2mVXRcWtFfXHRQ	egg	food	30.0	1
7InPaEQ1GzFJYx7nFFZmww		food	14.0	1
qiIn7PwdPWNFPsIlhZlrlw	burger	food	33.0	1
h5taVGzbbcqZ1kHEBjyufw	rice	food	22.0	1
OqirSblPept95hikkfOuoQ	steak	food	32.0	1
0SyVDu4E4hLZvRgZAPXdcg	crab	food	121.0	1
QGPFAC31snZUtkQsdBAjqA	pork	food	18.0	1
HjVkKFzrMQ4kAsr0Yl1FcA		food	66.0	1
FsE-OQqNoHxe9h-weD0JOg	salmon salad	food	12.0	2
l2868JI8a3kyO5kx5Enmqg	shrimp	food	48.0	1
ILN8qd5oEzUX3H17i3YvIQ	burger	food	42.0	1
6wrpCqaKZthiI78fbm47bQ	sandwich	food	22.0	1
78LHaDyyjkZh2q3O-kequg	cheese	food	40.0	1
08YEHYMsHYpTQN1-nl982A	burger	food	18.0	1
6gVioILYDoKKnLYCPlKzow	cake	food	34.0	1
NTZ_j8-r6rSq5g6H4xQkhQ	salmon	food	12.0	1
mZsK4oVOUFBmpJ-Ozv6Wog		food	71.0	1
KiMVyFEz3TTq_hepXMD_3w	shrimp	food	12.0	1
940KmWQZCJSNKKNQp1sR1w	beef	food	13.0	1
SdalCc8wdJ1vqpVwNyX5HA	salad	food	12.0	1
PxEq96cljcXe6rMt3d9KyA	crab sauce	food	91.0	2
NnHX5_oiChXWxTXjaY9mSA	pork	food	22.0	1
rQdNzZbxL3atYjd-41NrBg		food	37.0	1
zkX9Bl1TebDA1mtUkm8cOQ	beef	food	61.0	1
WsKl99EEI5udHTUwpeBrcg	crab	food	23.0	1
vLVLubFCQnQEFBEafQb6CQ		food	36.0	1
-6hEhxT1I8KobU924a-ayg	salad	food	15.0	1
LyTB2s4vTKUb_3bBW_MQaA		food	69.0	1
6ku5j_LaxS1SkkDaojbdzA	crab	food	11.0	1
7FE9OQdZTnBkglaF-hQX_A	salmon	food	12.0	2
aoG5VWIQ8MCMuit4j4tMfg	egg	food	11.0	1
IaGHLD-RsMZ9d-lLk_HmwQ	salmon	food	60.0	1
DesYrywFROn2sDGOWEjetQ	cake	food	139.0	1
QYGpQCY2Tn479TG7CIP3Ig	cheese	food	55.0	1
vA-bFyEMCMrw-yGkaMJ-OQ	pizza	food	15.0	1
pIqFOn_DxT1IU6yHgNGUEA	cream	food	36.0	1
lSXNLn2JRdHu68eCWQUtXQ	sauce	food	117.0	2
7RYx_yAVNXg5SKrXt3SH0Q	crab	food	26.0	1
VfU6ryKWFpcaB4ErlOEIOA	pizza	food	12.0	1
qvauV5jhuNd7hklqM2NWxg	cheese	food	48.0	1
QuN8GZV376ZkdtFiM1OKQA	cheese	food	26.0	1
6TmEVPMbCRNfxMXr6gTMuQ	cream	food	60.0	1
Rc0KWVlQReYhfFRJEhvEFQ	chocolate	food	45.0	1
qh_CJbRtBuyl1ZJ_hoX-6g	pork	food	15.0	1
y76-HqnYUw5chCjbvSh69w	cake	food	23.0	1
WUAFOxhZYogQwm5fwcDXuA		food	83.0	1
4yRkKXXnSYyPIkB3lBTPPg	grilled shrimp cheese	food	61.0	3
vw1cLMUw0KSsNxvVyN-l4Q	shrimp sauce	food	124.0	2
aHONicTJRAsvs8o02Bf4kA	salmon shrimp	food	78.0	2
ky0GyACK1Nb1JE49AgOW0A		food	36.0	1
UZtDeXjQD-DzDg2Kpz-WxQ	egg grilled	food	131.0	2
8covkjbF5lXhINFAWrcNgQ	egg	food	80.0	1
YER3SxI9rK_udbYSe2WcFg	crab rice	food	56.0	3
n_ZjvemprhVXYcFZX4Nk_Q	egg	food	117.0	1
po5azF0SAZCmMhO9bs3ibw	salmon	food	19.0	1
TuuxaL0LuK8KztEqyyVUEg	steak pizza	food	19.0	2
ZWJrDtLklzDcoznranwiUA	sauce chocolate	food	72.0	2
MDzSIISBlgKgD9wUZrTHHQ	pork	food	14.0	1
hUErNg54TN4xm_ymCZFJeg	salad	food	23.0	1
UIdGFQDLHP9H6rrmppvwhQ	salad sauce	food	101.0	2
AYp-GZoAEZ_xq1xyrl3Mxw	salad	food	44.0	2
Zgbm6rBpUrhTr12z9N5p3g	beef	food	16.0	1
9q6hmDN27h4ajmWX_rQkgA	egg	food	140.0	3
-b7kLfKEBSWoaunsBITdbg		food	26.0	1
vZvfDNjSzdE-63fSf28gtw	cheese egg	food	24.0	2
0WSbclEU5RAJTkcnKG1y5Q	crab	food	14.0	1
8GjmOTlex-W02CYveWoopw	cream cheese	food	60.0	2
nTgP3OLAgrufMyHSPKUzMA	shrimp	food	30.0	1
0IXVQKdEHsYEHH_aMQ-84g	salad	food	68.0	1
hv4xj1in4sc294v1KR4zBw	beef sandwich	food	30.0	2
iVP2JjZHaUnajSCdSBHAHA	sandwich	food	21.0	1
4ewVLUHqW9JG7EQsKnJkww	cream	food	18.0	1
nB-5BdK9LMHeOYJYI3zjtw	pork	food	11.0	1
b6DMxmIPB8BTDI_PKaPjBg	egg	food	79.0	1
80xhGhIa5-F1qxeuWYImeQ	crab	food	16.0	1
5fCrFQ_V8oKXIg1_tXM6Tg	egg crab	food	40.0	2
p2NiKJo3d-0fV76WibMEHw	salad	food	18.0	1
OKb2M0nUx8P63EeACspCnA	rice	food	24.0	1
kHO6Pn6atIVZZYpR1cfz5A	rice	food	23.0	1
3zRjoeWvykDeBulFPd-XCg		food	29.0	1
E82XBxlbobaYyxPWoZaSHQ	cream	food	34.0	1
yLDx82cPE-cBf26hSbjM1A	crab burger	food	23.0	2
nNkNR-DR_i-3OXH870sEpA	egg	food	46.0	1
ZAMSMVS38py_nBiqZEdy6g	sauce	food	30.0	1
KvizuqroZZLi9xSOGNkHUg	shrimp rice	food	27.0	2
2V2oBHBocAdtPsAffVZsEA	cheese sauce	food	124.0	2
Y5WhFczXZEMtSI_ZM84rRQ		food	28.0	1
AnFhRkmzs3QyVV_-7wKJzw		food	69.0	2
gh0Li7bfhX9z-QYqFMaOKw	salad	food	31.0	1
m1dGsOgp_vLTqxOyU3Nthg	cream	food	21.0	1
MAckUkgh83THF-w0GA8YcA	cheese	food	57.0	1
UheaU0zxDppdNrfA7T8mug	pork egg	food	119.0	2
V_QJq7ktJxZTqsYV1U2dHg	chocolate	food	36.0	1
Hb6aE5vYxt9ij0uuE-ZLrg	pizza	food	33.0	1
HvYjzrFOIE8wnH2BZgpQEA	crab	food	28.0	1
iHsCz0K3n4jGMgyCQi8KEg	steak	food	135.0	1
6Ii5myGqjvVncNu7eGPykA	chocolate	food	41.0	1
8Zpz2vHO9cxrm3c5IPAwig	pork sandwich	food	29.0	2
rzaZjhGTEUpVcimAhHD0qw	salad	food	13.0	1
NOGMNGiydLR994Bv1H3meQ	beef	food	15.0	1
mnYCNrutDv7IvoczTMZjLQ	shrimp	food	86.0	2
T-YE04u72obe_Sm76etShQ	salad	food	15.0	1
OULzoOiEH7hW6vsLr_gXmw	cream sandwich	food	34.0	2
_pQ1__6LR9WtcNSa6MkjTQ	pork	food	18.0	1
wf_8TdhhPwJbz7LVBSVDPw	salad	food	30.0	2
gUourJ9p4HsFYb_dDPaZtg	cheese	food	55.0	1
tSYwSziy9ZGE7AI91D2_eQ	egg	food	80.0	1
z9bEiemGEO11twjKElPusg	salad	food	5.0	1
NOFxPcCb5lq0Iiik1jGi7w		food	39.0	1
01NLr4gt4p6Ug4bnItWIQw	salad	food	18.0	1
Jw-oHFCmMPANdqVyOtyeWw		food	50.0	1
oZKKF85sD0eOLQXgkdpaBw	egg	food	80.0	1
Y2J1AmTPKSyXccZjiqednA		food	36.0	1
eBGzQ2PmyqQm9iRevxrYqg	chocolate	food	46.0	1
yeBqkHbpnK3qYmseSoCN9A	beef	food	19.0	1
hn8BcvA-tFgddRx3kb0Wag	shrimp	food	22.0	1
N2hsWLBtbqzYsqao_nnwug	cream	food	58.0	1
5Vfi0UC-tUjE7usTgK6j8A	grilled sandwich	food	60.0	2
25pCQcfqm6L50gGDU6u4Pw	salad	food	49.0	1
HU9fZz5mkUm2aXg8gw64-w	sandwich	food	62.0	1
ehLf2cyPO2wHXloYEBz4jQ	cake cream cheese	food	86.0	3
XA_imI_TANwHpJ5YiApLWA	chocolate	food	18.0	1
A2ymKcaEGCtVPAVjs4JwGg	rice	food	48.0	2
osuqxOcriDaggJkLbmYggw		food	140.0	1
rQXN-EPQjBgmnSqUsM9wQQ	sandwich	food	20.0	1
zrQ6-4dgo5T-v9yECF07KQ	pork rice	food	59.0	2
y6nwSfrplHDv7UPbyUK17Q	shrimp	food	54.0	1
wGjFiy8viZ7aZYg2vn9unA	grilled	food	78.0	3
8irBnYio21Vg21mizTMevw	beef	food	27.0	1
g9tMJpilTzTPFemx1Akdig		food	69.0	1
9cY8tzRb30ZHDm0cqSqrnA	pork egg	food	32.0	2
Y9zrfPaulk1z_XceJ8Qq8A	salad	food	44.0	1
bQsR0e1HjqLqMiRIDoG6JA	salad	food	28.0	1
j8mxgyQ6e2rHDteJr7Cnjg	beef rice salad	food	83.0	3
ZfRZWt9nvAIzfphKLILdxQ	salad	food	32.0	1
tTcmP5u-kp4fItULf8zjMA		food	73.0	1
3k5xbdNWk5TOU59TkG0Sow	pork	food	44.0	1
W-nlg_bbhZCDlfJl5y6n_g		food	67.0	1
6JcCwNZsG23ozN3v-Bqrhg	shrimp	food	32.0	1
EMrftWWHx6Aka3F8BjTU5A	chocolate	food	119.0	1
4lW9hBVBRM-QBmyjOa-1yw	pork	food	35.0	1
w9DEHW2I3rCDxyy7diFJNA		food	36.0	1
vsdIjvLfF2OgAKDN7Sp1Mg	chocolate	food	78.0	1
pTGKPOFwDSogA72EAU6j5g	pizza sauce	food	140.0	2
ED5aNgZ3sWKYGF6KMsvKfw	salad	food	72.0	1
ZOcXblZEf9eLABWgCg5xTw	beef	food	126.0	1
8nETUkr3hCJl_a9dOt6jXA	cake	food	64.0	2
mN0slL-ofuk9ClU_p8K7zg	salad	food	14.0	1
ivGfj7N5RtGaIQFj34SG_w	salmon	food	21.0	1
pwjfcn8auh3WukAGTbN-rw		food	32.0	1
QEskVsSZiUur0-AqfhCiYQ		food	33.0	1
UrcG723iyoB_fnvGzsBb4A	cream	food	36.0	1
9KJUOYugj3a8pFASaLQSuw	cream	food	61.0	1
a1n7vtNxcBvfOiswLve0iw	shrimp	food	24.0	1
e3DYOy61rHJT6ycrS1Yl9g	grilled sandwich	food	80.0	2
RMo7J9f0PtXR2Lwu6eoCAw	sandwich	food	13.0	1
UzLWtzIAgUbqaC_mlTLkjA	cream	food	32.0	1
zxhRwZOYnWxvTSOEyz06iQ	shrimp	food	14.0	1
pa3TUNmxjq9q-U1qTTLD7A	pork	food	89.0	1
3a59ffR6fRnMUAW9N5mEcw	beef	food	44.0	1
VXqRr-2BBtLA_31arhk5GA	grilled cheese	food	49.0	2
PKAsZMm7TjbgP1f5ZV--DQ	cheese	food	21.0	1
8pnSXvQCrOpD6gTRKleHMQ	cheese	food	28.0	1
pqgbXgL_dp0b2-9q39ZmrA	pizza	food	16.0	1
08gupqm-9Ak2XdOSCcDUIA	sandwich	food	62.0	1
VrqxsfgmeNOVV9Y9vYYlvw	sandwich	food	62.0	1
AOmGMtARO-eqsvFdF79B8A	grilled	food	24.0	1
t5OHqo1FJDPsh5I-jqEu_A	salad	food	18.0	1
2uDjl4-63HD1NuVPS0of2w	cheese	food	55.0	1
FoiIUDN-Q0hYlciA5HOHWA	cheese	food	89.0	2
1xemWOSC-owoGFesllDUyQ	cheese	food	55.0	1
f9BHfGsjJiuB25fl1AKhEA	pizza	food	14.0	1
N-s2ltrVYwriJoep5msdaw	chocolate	food	74.0	1
HHCIK-0zFmA92CswZ3C0HA	pizza	food	14.0	1
Ezwm1JbxXpszUsLAS11A4A	pork	food	25.0	1
z7roCRwkMBMGyK5IQD8mIg	rice	food	18.0	1
gplx-l3wtF3TAryeD1hisg	beef burger	food	21.0	3
uCij8FGpFIU02loXIN1ejg	salmon crab	food	27.0	2
ft-7MY9YcZfE_OSbY1P4bw	pork sandwich	food	20.0	2
88fbDHgb56tbmUUBVKZARQ	salad	food	21.0	1
cbEyxt3dGE2H69C-KK0kTw	salmon	food	29.0	1
FKhAzy4r-ijW9ESUH7zASA	shrimp	food	14.0	1
qrX91dFNT5RnDBQCxmjMUg		food	41.0	1
p-2R0tvevVZ6X_Rewfrdqw	salad	food	19.0	1
3md4aT78lR0nVLDs2SZNIQ	beef	food	20.0	1
Fa37VYvToLduwDtak_Bjhg	cake	food	70.0	1
iCchg0MZMVcEa_JNtkRBOQ	salad	food	18.0	1
1h65If9nawpbH4JPqWlrcA		food	47.0	1
UJcWfWqVYLRBPo9kBtxk2A	beef	food	29.0	1
Olrij2SUxrOwFE4Fy8tHow	burger egg	food	69.0	2
pVQsARtvN6uzOM43P_2Wuw	rice	food	56.0	1
q-G8DxZEPqN27B5cXXOCUA	sandwich salad	food	37.0	2
aR13JvQK4UVHRq0OQDBtRQ	sandwich	food	62.0	1
Z5bs6AQNiTgibrAsUma97Q	salad	food	55.0	1
Ec3vN6tJEmTQ8wAkvdX9Hg	cheese	food	47.0	1
f2Sul840k9KR4PCkDPYfPw	cheese	food	55.0	1
3poYvKnRz8mFx1pPjGGs2Q	egg	food	80.0	1
hWtQczG3WAtzJxi8lWV2TA	cream	food	48.0	1
qIF7I6CzDf6LnAJLleEI4w		food	19.0	1
fDfvpKbp3fvZPAwY1g1ung		food	15.0	1
CVRF3dVnhHJFkGdx6TAS3A	grilled sandwich	food	60.0	2
1EILbMQZoIBqA3Dgvsoo6A		food	31.0	1
c6R1i2REVhxrLztNy6I_MQ	cheese	food	50.0	1
3l5l1CvDztbrBYELCqeknA	cake	food	32.0	1
_eexxz8RdQQvTbg2bsy9vA	cheese	food	46.0	1
xgBCYo7buqT8bzv4Vrf4ZQ	sauce	food	21.0	1
Lcjzj-Kq24y3WG7LgvQBlw		food	11.0	1
WhwcMQj037PsrWPXsw4m6g	pork shrimp	food	42.0	2
XH58C5SQ2URpiDEqPSbSVw	beef salad	food	10.0	2
rD2mOIUbf6IzA-Ep2YXWug	grilled sandwich	food	60.0	2
pCDtPA0I3QcGryyTEotMDA	pizza	food	21.0	1
VUZB83aD6AOiNBjdQPY_qw	salad	food	5.0	1
JBKYjRBoLEWUfmGkq0VVzg	steak	food	101.0	1
cmrS1ocs1VRJz-zOLBxlmA	sandwich	food	52.0	1
M-uA_H5DYVs5rPXXd6NJgA		food	105.0	1
ZE6vM_v4S1ZI3uQt7aKGeQ	cake cream cheese	food	50.0	3
w6ACXQpFg899o954PYNcXA	salmon	food	63.0	1
TXEL-PDIG36VfLIV5CTKjg		food	57.0	1
mNIkMorzhXg3kiO6hXf98w	pork beef	food	125.0	2
63XlbBl1pt-UOSD1dmtxsg	cheese	food	136.0	1
zVlRn9FN3jdihlhKzsQ9_w	cake	food	40.0	1
DotG9h4PwUAS9l7z-WyXGg	egg	food	12.0	1
Ru_50E8qLOpLONBiM3PP7Q		food	14.0	1
jiNTUfVCeHQSNIgs1vlUww	cheese sandwich	food	126.0	2
5FcXAAgFobdcz_FU7L2gxA	egg	food	79.0	1
e6FZy8Zbf4MyYAUaJ8FifQ	cheese pizza	food	25.0	2
DzRc5AcQJb4BE0xjTYzCng		food	15.0	1
znfO833kbV-ia7gCVj0atA	grilled sauce	food	138.0	2
sND9rzikSCS3cQwfkAepEA	salad grilled shrimp	food	25.0	3
le0eAoat3rWtR7O0ljZuKw	pork cheese	food	39.0	2
CqbBpUBbs-q59YBVu422_w	sauce	food	123.0	2
Aw7G2F0CVvRHsn66CNCksA	beef egg	food	35.0	2
chuiHCS3NjsxSyT4aoN7_g	egg	food	46.0	1
-Tqva1Gn6gmtzyVCsozlNA	cheese cream	food	59.0	3
oSNnYc5vlm0Xh0lTaqu7TQ	salad	food	59.0	1
e6GhlhE3tZmZewvDFkaJvA	cream	food	78.0	1
gxbTN_cThps_VMCfGzpJKQ	cream	food	56.0	1
h1ojquKPUNr55fAMzJyFWw	sandwich	food	62.0	1
meR60ve3iT7PBxqcG6mCKQ	cream cake	food	27.0	2
wR9lqVsdHkES9eENu6pzPw	salmon	food	104.0	1
iGHxqDOStAYwENku333hZA	sauce	food	40.0	1
SH9uOXA-uuzjqtV-lX4d6Q	chocolate	food	38.0	1
V2hV3puAa35WQgCVZNrAkw	grilled shrimp	food	29.0	2
jyXHuQQAgvFu6654Mrd1hA	pork shrimp	food	26.0	2
KrqrB56Q9aGe5GWuu9lIbg		food	85.0	1
JrqNy1ImwqWU9Oyoyi-Ybw	crab cream sauce	food	47.0	3
ItqRPyubTJc1erJ7oKDlNw	beef salad	food	15.0	2
9CfdiCahuOiHpEW2Hbc8QQ	salad	food	20.0	1
xC7TGtvZ4zRYL_F9n57d2w	chocolate	food	53.0	2
8rQM5tVTpUi6c8VDSU92rg	grilled	food	134.0	2
R-YL456rb1uTCL08zBBDQQ	salmon	food	48.0	1
4IYjD2g3Wk7xLS2QDTU6rA	salad	food	13.0	1
y5cnVru3gztlTApRfxns6Q	crab rice	food	26.0	2
E2zw081nSBiLUW-FH1MzQw		food	51.0	1
