photo_id,business_id,caption,label,length,stars
WIjLTN7ZBf1GcY3edm4g4A,WVvqV0cmNR3j7ChPoI74hQ,As good as well!,food,16,3.5
-wiLItm6sE74xKqoJrPlTw,DUhU9wi7Ja4r1Hl4bQrYbw,Onion Rings,food,11,1.5
WILN_grtsypQ1zdjzmrQZg,IXXERocY1bqGwRllcy8J2w,strawberry crepe with whipped cream,food,35,4.5
WiLOa7KjNLqLignEOedLGg,7v91woy8IpLrqXsRvxj_vw,Dixie Chicks 'n' Waffles,food,24,3.5
wIMncFlxEwOKWcxTOLNoCQ,yj7F2Iu_yMN6c-zDIMNWig,Veggie roll,food,11,2.5
wiMrYFe4dnhcHEpZsEaXFg,OKZkEXzJt0XIamHRRTX-8g,Cake boxed upside down.... C'mon man! $10 down the drain...,food,59,3.0
WImTWNDKHVoSkSkb0KSxpw,awI4hHMfa7H0Xf0-ChU5hg,"My bouillabaisse, not so fresh! A 2.5 hour waiting in line is not worst it.",food,75,4.5
wiNHHvL7aUKsgSdvyk4v_g,vdZOiZH9sTseyll44waMuA,"Topped with queso fresco, cilantro & onion",food,42,3.0
wInoBxbNcIBFU5HnRQHsTA,zwNC-Ow4eIMan2__bS9-rg,Lengua Taco,food,11,4.0
winriUfGebuqlpnYihwLBQ,V-0qRzBHKixmQgon_fW_AA,"Ono'ist with mochiko wings, chicken teriyaki and beef",food,53,4.5
WioMGuue7BruateguheAnA,IS_IWMsFRJii__17LsP1Og,F6. Crab Fried Rice,food,19,4.0
WiOpRKD_qxnX3cif4Eu2EQ,S6TMBqrsi4PLRFoQFPScjQ,Philly cheesestake is a hidden jem here,food,39,4.5
wIPy9QkVrYq7DKDB2Qw8aQ,yxAkKSctlxeJpKuiLoDqBg,Dragon roll,food,11,4.0
WISqB94ofeZbT5ss6Y2E4Q,TQp5cls3bgIUZZRSC4g1pQ,hotdogs on rice,food,15,4.0
WISujtonqcs5tazpZu5DhQ,HF6XT6l-dF2l1ZhMlnKB1Q,Mr.pollo Fortmill SC / WWW.MRPOLLOGRILL.COM,food,43,4.0
WisXqsJUrhIHK2DzmBIjyg,qNYLt8zizn--wEpT1KILfw,Awesome simple breakfast!  Large portion of my favorite seasoned potatoes amen!  I pour Cholula on it and eat them first.,food,121,4.5
witmTi8TSom29S6hGJeGBw,K-uQkfSUTwu5LIwPB4b_vg,Guacamole bar,food,13,4.0
WiuqapQMsjVDGk27DH4wgg,277ETKOLg1XreTWL8hGlHw,Gnocchi al Ragu Bolognese,food,25,4.5
wIVa9cnymL8VHadO9ZIm_w,XQETjKH84gxDrAiz2lH7Wg,"""B'day Truffles"" @ Milk Bar Las Vegas - 4/19/18",food,47,3.5
wIWraNJla6JLrTgutDoGXw,DzKl51tivGJMLiNsQqf38w,"Here we have the Hamachi ngiri, Salmon ngiri, Hamachi Kama, gyoza, and Kalbi Ribs.",food,82,4.0
wixe4Iq6JYd3AsD06QHYVA,CZK8pOfcrG7QhhZTfeis8g,Har gow,food,7,3.0
wIYAqVkPrCp_-d9SF_Iz8g,OgIC-LEnB_zHZuzlZkvzIw,Chicken Caeser Salad,food,20,3.0
WIZnlfI3Nxxg57O85OFYMg,nu1GQ_Q43JqzrWMZE_dE1Q,Fish and Chips,food,14,4.0
WIzTiRNfzbLepTjWkzViQQ,aXWN4oH8W-MVDchWia084g,"Coconut panna cotta, compressed pineapple, pink peppercorn brittle, kiwi, kaffir lime sauce",food,91,3.5
WIZVmx_bIzeF0fDEYu9yFQ,uh7DUWtPoZkuEE05fghJ_w,Broccolini and the 14 oz. Prime Dry Aged Sirloin,food,48,4.0
wIZx0nJZ_mfiLL5gSpQgkg,eygcJ6o3elw-IgiYhml7lQ,Lavender and Bramblebery,food,24,4.5
WJ1ZNwY40C9BIjk8QoP7tw,po0p6NIro0cDrmKkcyPy0w,"#toseeroll, #pokebar",food,20,4.5
Wj2edqW4_Qjvs0wqMuud4Q,J2mmkwPiTQg3aCXP3afiJQ,Veggie Egg Rolls,food,16,4.5
Wj5JNorDTLXUNXw7c1bxLA,axa0ptZhQBfGLt8fXzQQQA,"Goat cheese penne, served with garlic bread",food,43,2.0
wj5rJWOpb3V_orhiMA4Mfg,gh6__q2WXFuyN8gt6VAnWw,Almond stuffed bacon wrapped dates.,food,35,4.5
wj7CQKLfW6udoN8CwR1rIg,VLDFjeqpUgWhnVuB_8GuEg,Ancient Grains,food,14,4.0
wjalyXF0vAfZLOCa-ks1jg,ZRdHKIjiIa0k5-ufCLyIaQ,Banana Chocolate Hazlenut Crepe Breakfast,food,41,2.5
wJA-zbp9Nzm9MPPUhllVGA,r3lT2Qd80FXBoJKaVGY1Vw,Mediterranean salad,food,19,4.0
wjB-0qxzbpQDxlilZH9WAg,P2GBKrx7dJg3xeGtuU2K-A,"Mediterranean Ahi Salad is light, full of flavor and beautiful",food,62,4.0
WJ_b6L_qhpMbj_1QwvbE9A,SHFlELFcEcAOJv_fTAKChQ,#HendricksGin has taken over @dandelionmkt #Clt and having a #CraftCocktail class going over @hendricksgin 101 #Gin #Geam,food,121,4.0
wjBG-caQGhvALrdExXsLQA,sXYkjcuGhtaYP8yeQPaHgA,Tomahawk for 2 with foie gras.,food,30,4.5
wjbvVkm13kk82lK7IykGNQ,5BYkO6i2QsywbpaMS0vPtA,Mutton biryani,food,14,4.0
WjCTI5_5i99MohpORh1Yig,Mnu3EPpuzu3UUN1PIwFRoQ,Garlic bread,food,12,4.5
WjempUqOiKmefstNuQ3H3w,Cni2l-VKG_pdospJ6xliXQ,I would assume vegans would not be happy to find a piece of bacon in their fries.,food,81,4.0
wjeQkbjaakvvwoL_uh0Thw,tsSJtuCbAGIYo01rUoygtw,Mango gelati,food,12,4.0
wJEZdCEUEh0V2juGQFRYHw,WWUKyGck3vJde6bPJmQ3wA,Takoyaki,food,8,4.0
WJfqaOvLEfszNyQKHOP5GA,7B4ZXiaDDcg04_N1A0DG9A,Cadillac Ranch Fries,food,20,2.5
wjgB4jmxyISWbhwnlE1yvQ,R2fjCEHav7HqIhfBRDWQ9Q,The filet,food,9,4.0
wjHkPUfwGULLEPZcN5EguA,W58uyISpQh7zWcG0edEIag,The Twenty-Eight with Onion Rings,food,33,3.5
WjInQZuv4w7DrTKYFA19rA,gIPrEKqnJwaAH0ZyvnQHeg,Guadalajara food and drinks,food,27,3.0
wJJP70h96S5FzYEO0iZaTw,IWOQNyRqWrnqQA5K49eK5g,A little spicy,food,14,3.5
wJkGvXWz1qiGgEslCwKDeA,8SwMaPL6AJIs1ZPSZ3NJ4w,Bulgarian Mixed Grill,food,21,4.0
WjkYjfIXOcwIcpu_owgjtQ,82YGtjc5KKikNiqBZ33qzw,Butabara (Pork Belly) + Stir fried Pork and Kimchee + Yamazaki whiskey!,food,71,4.0
wjl3StnYJZRTXWT_f48GPw,ARfXk9Sa2vrK36fAGvdmWQ,"Grilled meat platter. Chicken, krbbab, lamb, filet mignon, grilled veggies.",food,75,5.0
wJL9To9Hfdw_rlOlCl-PwQ,A5Rkh7UymKm0_Rxm9K2PJw,Kids' Ice Cream Sundae,food,22,4.0
WjMJBwuUG5UekcDGh7rMQA,0pm-hpu8Rkfa16tLjWb-GQ,Golden Spicy Beef,food,17,3.5
WJnHUqSM5v0YQbTuXrXCGQ,hQ7NikMijOLR2jXpMCTUHg,Fluffy Pancakes,food,15,3.5
WjnviOgyqhh3deU-OdJTCQ,aQ222ydz_GSRZV66xNt4kQ,"Eeeep, I forgot what fish this was, sorry (it was on the specials menu)",food,71,4.5
WJOD7lb12TPH6h2pgTvSgA,5fg-RNWNbqyGn8b8wqe4QQ,Sweet Shrimp Sashimi,food,20,3.5
WJOjXg7nN7k5buj8naTLFw,K4-J1A_ZIzG2yNkee0KOaA,Perfect. Rib. Nomz.,food,19,3.0
WjpNzTApu8xliyIJT6jYVw,dM8Yp8StA1NdusK5Ta_j-g,Hop Scotch - Vanilla cake topped with vanilla buttercream dipped in butterscotch ganache,food,88,4.5
WjQ0xTenCcyFon-5e4jJQA,RoSo1r-ATvtgxd6sNJvzpg,Croissant,food,9,4.5
WJ_qey3iK21-2VNtzaKYhw,JE2cBs8GmQkOzjW-GZU_fw,Pinkbox Doughnuts 10/17/19: Apple Fritter,food,41,4.0
wJQhYMwgBKeL8xeTTIzJ3g,gh6__q2WXFuyN8gt6VAnWw,"Snails - Chardonnay White Wine Garlic Sauce, Mixed Cheese",food,57,4.5
WJqYorAKfMsYeA2-PAj4tA,PBEUEK39haiJhQzuW4tnYQ,Dessert... my favorite!,food,23,3.5
WJRcgsL8afp1gdx75gq2kA,q9_gLvTNf11etVxbH7JY0Q,"Clockwise from top left: 1)Yasu menu and plates, 2)Black sesame ice cream, 3)Green tea panna cotta, 4)Chef Yasu searing the toro",food,128,4.5
wjsdtopSMsfezVhDNwPyFQ,kVXq3urVLGynJiWOiDyNWw,Thai and Mexican guava and green mango,food,38,4.0
wjSRjXaZuCbGOXEe935iAQ,JENuXlu1wdkb1yB5UGiN-g,first time eating here.. so yummy! :),food,37,4.0
wJtp8bEaUSyA7Qo3Yl-qvA,YSHLvvIOg5w7ON396yNmVA,"Carnitas Tacos with Hand Made Tortillas Topped w a variety of sauces from.... Mild, hot, fire spicy.... Red or green... Pickled red onion!",food,138,4.5
WjTTQwt-ixTOkfOr-D2QBA,jZUJZhyc8PRvWlPKwj-arA,Yellow Curry,food,12,4.5
WjuFA2bT3EIHmiXC3DPywQ,E62l6LwZJ7lKaExcUbrtYw,Salmon Sashimi,food,14,4.0
wJV8V6uenpoS8dKVq7rJ9w,HnsGCps7TY3vnC7u4xVEew,Coffee ice cream,food,16,4.0
wJvlnXhNfQkFq-5WRAUD_Q,32JWhoH-Kiu1wRFTvHvW9Q,Pie me over has won me over ;) shhhicken pot pie with original buttery flakey crust mmm more gravy pls babyyy,food,109,5.0
wJWKL84SL4Wg3eqT5uWufg,6OhahrmtLGmkUdPfaMck0A,Fancy toothpicks provided by the restaurant,food,43,3.5
wJXlg4Zm3PVSs4U02KS8JA,xVEtGucSRLk5pxxN0t4i6g,Creamy onion soup,food,17,4.0
wjy_5ppNDe7xVzORyO3A1A,ghDNHpqETRJGxG5iUtaZtw,Truffle Lobster Roll with Chips,food,31,3.5
wjYeJgy8S43oBx0SYxiumA,N0CoaG3cBrTGm2ecLYSzqA,Tom Kah soup,food,12,4.5
Wjymu3JwWQIbM3-WnqXU4g,hDy-uY7Vy_TZdGBzw59lhA,CHIRASHI DON,food,12,4.0
wJYxxCtaNZvTPzqtJZQgpA,sZIVzaaEBp_HiYutZ2lWag,Purple Potato Catering 11/29/18: Vegan Chocolate Brownie (interior),food,67,4.5
wjyZdMk0FK4cAwUATX6j-g,kGOr_D-LNpgZ2M9N8TT4QQ,A diverse menu,food,14,3.0
wjZQncj-h4mB_ypWg5EczA,J6qWt6XIUmIGFHX5rQJA-w,Brown bread,food,11,4.5
WjzuIz2Nq6t22qVMs2zZmw,I-KFzdnJcqbUHOAdO2I7Ig,Yummmmy!,food,8,2.5
WJZUpt_JMJ7dxLKZCZ9zFA,sG3MhGiT3oSyzHdHLtWRyQ,Daifuku to go,food,13,4.5
WK05W_bAdrHXrglEifNmNw,PJ8VJqsTdJno0beARzaTrQ,Lunch!,food,6,4.0
WK0zdI-yIbhJFxqqGVpNDw,wzugmCevnXuCMCF4upAf0w,"Eggplant dip, salad (mashed potato), and a pot of Japanese green tea",food,68,4.5
WK1fYyJivPUfsoFGuoJvyg,2rvBPUBtQU0WfcOAHLQWRQ,Disaapointed,food,12,3.5
Wk3ctGVZ9zqOwnI5J5k2Fg,_hML_SleB40KkUrMHOZ_-Q,"Squid-E-O's with Spicy Merguez Meatballs - Squid Ink Tomato Sauce, Calamari, Garlic Toast Points",food,96,4.0
Wk7bKUpiyXztgl9E1WuxAA,QJR4qBUHegWEozSQrGmBPw,chicken breast,food,14,4.0
W-K9x9taUUTFlzpOHiSsHg,oXFRaSgcT9GwCWfC9lf8dg,"Buffalo Chicken Pizza - Chicken, hot sauce and cheeses",food,54,4.0
wkAGbygppuzd-jGuYfDqeg,0I0hxOcOLjKGIBUTG-G-dQ,Chocolate Chip Bagel with Strawberry Schmear,food,44,2.5
WkBLi24Xxk18s3xYJZYVrA,YD0hmHv_DaREDENhTb2Pnw,Catering Ready,food,14,5.0
WkBox3Xe9i3h74lyzESAPA,AY3Cxky3L3aNbRo_o4YRgg,"20180909 - toast, Coffee and Cream Waffle Breakfast and flat white with almond milk!",food,84,4.5
_Wkc6NvqQDiMsF-y0nVcAg,P6O50VeFlBIJpP0QPYsXbQ,"Restaurant Guy Savoy 03/01/19: Earl Grey Sorbet, Black Pepper Cream",food,67,4.5
WKCyygs_aQS99fRj_0qOqQ,SueEpC916vd8Lo3Lyl9_pQ,Side of mixed vegetables,food,24,4.0
Wk_DpL-MA0So-JbGSdVH1g,G2hXfdIKdhI6TVQrXpTnFA,Plavlova,food,8,4.0
w-Kf7raDkK3TAQ0xbdYoLg,An_U8woQkFVsMqVblkImZQ,Afternoon tea: Sweets,food,21,3.5
W-kF-ggLpwUNFZffmPdvyQ,mYRCBBbtlcCDPsveuXqGWg,Grilled Prawns,food,14,4.0
wKHiDwgdgsujt-TcsMncJw,QvxBnMcBPP1z_NAIYCqqdA,Charred okra - this one without the bacon jam!,food,46,4.5
-WkILjBNY-ZB-I8eAmbr6w,XT25YpQoNDuzAZHur-HZ8g,Tiramisu,food,8,3.5
-wKIZPwaqErJAZc8Y_C0wA,_iEl9sCLsvXEFHUWPvgsAg,Achiote Half Chicken,food,20,4.0
WkJd3lHcywWIlVTuw4iX6Q,vFfU79z5a5jQaQA_ka2ftA,The Cure Burger,food,15,4.0
wkKcIFXR-FHWTJKCBuC3bA,SKhV8mF40RcsGrJjkuEwvw,Roasted cauliflower with root chips and pineapple mayo,food,54,4.5
WkoFIJNuz_puJGMA1RUIvw,6n_MDeYxU1ihB38be9TkVA,Rainbow Rolls,food,13,4.0
WK-oLVMHv39KQ8nq1OuBRg,E0OKctOhZpUQgwUUBc_RwA,Teri char,food,9,4.0
wkpEySpWjh8Sd62m1EfLFw,gWeYW0E5Tfmmj_9fugfLNw,We were craving Filipino food and found this place. Our 2 choice plates were so delicious & Tasted as close to my husband cooking.,food,130,4.0
WKqh3AuzGtAPTgGvC-mlFQ,8nDEOGVVvReXFJ2zjPh4Pw,Zesty Nachos,food,12,2.5
wkqpqbGKOc-JXV_TPMNXTA,KVqWA98XZwGhJ3YbFNi0vw,Cookies,food,7,4.5
wKQSHnQGjvywyrnoGFW53A,68m1zLbNCERY2b4eQegQUg,Red velvet cones on Canada Day; Follow me on Instagram @oh.snap.vonny for more food reviews and photos!,food,103,4.0
-WKr7O3SOpbBBqS9xQbWdA,MVjkFLHNJmbQ-ZTd3QY3nQ,Pastelito de carne $2.50 - slightly burnt this time,food,51,4.5
wkRq9MtA_FK8f_pVEpb4hw,X1S8u_cFfBpdWfvQBo_BqA,Hummus,food,6,4.5
WKRRrfXuhuLiC82D3CMtgQ,QXV3L_QFGj8r6nWX2kS2hA,Daddy's Margarita,food,17,4.5
_WkSHjZ1QQoxYGhxiJT6zg,SeNOJ2zYHziptxLuiRINLg,Tuna,food,4,4.0
W_kstqXY57Lu00382jin0g,-FLnsWAa4AGEW4NgE8Fqew,Chicken Fried Chicken.,food,22,4.0
WKtvf7Nba9IV5_m56OWaww,IUtjbbqQ6jUSi4t2jjgYRA,Apple cake,food,10,4.0
WKUJMgMu3wrPAC05DpwtOA,fKr2Vip-yNCxgJmps-iOTA,"teppanyaki lunch combo - grilled shrimps, sesame chicken",food,56,3.5
wKVWGlcRq429nN2TEqnnpQ,MJyKhCf7lu0XPhCbo-TnbQ,Cowboy BBQ Burger,food,17,2.5
Wkxa5cpaPiuMiESjqSx-pg,GaUQ63TSssoD_HwCNyL4cQ,The Dessert Kitchen Menu,food,24,3.5
wkZ8gr7KjQBAD0A5YWag8Q,wXRhRfnXaV_icpT5P8r9pg,Denver Steak,food,12,4.0
wKzCKZG9QAaqEBrq_-cBuA,p6Rf2hsyF1eYVJk9ag3W2A,"Honey nut cheerio, taro, and honey cornbread.",food,45,4.5
wl1C2wmnVY2bUiDwEfwzCw,-_TSaVr53qiEGqMkwyEMaQ,parsley fries w/ beef shawarma,food,30,4.0
wL23p712VvcuevvzyK2-Lw,m7v-K-BARyZu6lePJw8u6g,Black and White waffle,food,22,3.5
wL3NCk_XoT7aG2gmSpT0iw,i9D9xPBV0gR1Ja9kbY4NCw,Almond Cream Kouign Amann,food,25,4.0
wL4UtqhJpyF_DSUbUbnjbg,tngl2VZ4VGpK3qFpmU0NMw,Raw bacon from pizza,food,20,3.5
-wL8a-DXJ_apwmYXm9Olvw,uS5BHjGpMDQMTzLfuMVmHw,Berkshire pork sausage,food,22,4.0
wl8x45EcnM0Rv2LZo70i4w,ujHiaprwCQ5ewziu0Vi9rw,Crab legs,food,9,3.5
W-laKUBN9_bMBOUlOcwx8A,xnVkYE3iMp_aZniiCIuD0g,Pancakes & Fruit at AmeriBrunch Cafe - Open daily from 8am-2pm in Downtown Las Vegas,food,84,4.5
WlbPZeHGEoEwj76S4kbfGA,uwDyxK92ae5kNjeZE8uCgA,Sticky Asian Cauliflower,food,24,3.5
WlejuGCvIB0SlVcExl3wcQ,Cly7wJhbXIDID_quND01_w,Bowls,food,5,4.5
wlFij2g2JMY96KRYVb2oyw,3uC7Lbc3RgUDTWQlBu4PqQ,"Treasure, sorry half eaten",food,26,4.0
wLFpVsKisnP05xoCS1RHww,p3qjmdZZFEMOTWJjmdTa3Q,Love at first bite (literally!),food,31,4.0
wLg20xxzS6bK9f71-LrM0A,byWNAuUrvmGTLkbJpXe4iA,Jumbo Texas Beef Ribs,food,21,4.5
wlgLL3GdQkq7zEV2jUX5pQ,VXVrYjLRqNpQY-ogN9ztmQ,Crispy Tofu & Sweet Potato Tacos* **,food,36,4.5
wLhfRi0slHnJ2yG64sAbfw,-qYuPncpK8elgD-6Qx3v7A,Bacon Cheeseburger,food,18,4.0
wLHQ6btwlHb1sMxMTMy4Yg,4JNXUYY8wbaaDmk3BPzlWw,Their butter,food,12,4.0
WLiMiRE1iIC_goMHPW8d7g,d_oEgPEL7jaMVDBsRf2t-A,Durian Pancakes,food,15,4.0
WLJFWiPIJ7ByVLFHaeRxcA,FaSeZjwNnIbHqPQC5MS1gw,Strawberry Shortcrepe Sundae,food,28,4.0
wlkek585LY6Jsj4sMCnjSw,4GEDMStjXvSg-s4wacGRrw,Big Bad Wolf,food,12,4.5
wLkszmk_Ecgtki2QRAt2AQ,N95IG-T9bbR2iNL9_an1SQ,Fish taco,food,9,4.0
wLLgdE1Bg2j4UBwecCW7Yg,VSX3ixrqQFwwGBUf15s0EQ,"Kids Roasted Chicken Meal with Asparagus, French Fries and Brownie Treat",food,72,4.5
wlmLwGKBz_o9pUXlS5RAIw,Rv0UdhYw_UVIv4D2lc-qgg,Pork back bone soup,food,19,4.5
wlncwJj38tt0dPDQTANxSQ,WYxOAOMIBcnqf8QHfqaAIg,Southwest Chorizo Burger,food,24,2.5
wlNHhzI5JXhmAVeiqpaP1g,eUuKXhloFVHdQsLdodcLbw,07/11/18 Parsley Modern Mediterranean Catering:  Baklava - Pistachio,food,68,4.0
WLnjut4Iwo499aJp7xxI1w,LR0qF0FEVsCOhYWUOiH26A,Bread,food,5,3.0
WlnRZN_KTWvWy7DXp46moQ,_w5hBpkjHs5_Hv3pLeHtIw,No flavor what's so ever! Blah.,food,31,4.0
wLnXsbTCychr0DsDfHByuQ,S1N5-ZXwR4fUIPs6dLnBYQ,Beef stew with french baguette,food,30,3.5
WLOhGi9NaRjSZtPvkHgkRg,zfQ855VX3SMA_54oVSN5Cw,Haddock Fish & Chips (Half Traditional & Half Miss Vickys breading).,food,68,4.5
wloTSi-4spBPZOs7krSPdg,uIuJGLPWli4dbomvANcuiQ,Homemade SIcilian Cannoli,food,25,4.0
wlOuoZt1MRmN8u5rWq7wsQ,QrFuG9RN3UfUeE843mNlAw,Seafood and grilled chicken ramen in spicy Miso broth,food,53,3.5
wlP7cY20t9vy_gXe8_D54g,K2C8dSx9215LLcIzHL959Q,Variations of beetroot,food,22,4.5
wlPg47UIKnKVLH7BqAFlIQ,1K4qrnfyzKzGgJPBEcJaNQ,"Tacos (beef brisket, spicy mushroom, butterfly shrimp)",food,54,4.0
wLqp9LHQfNXkXv09CcaC8Q,aow8T0EAFdYDXmVAUO5aFg,Santa Fe Salad,food,14,4.5
wlrg3_rJLCgsnIj9gTunQQ,WAWWO9PCDTDiXwkKdkw5yA,California Roll,food,15,4.0
WLtq2RLNT4m7pxwtSR2x9A,sG3MhGiT3oSyzHdHLtWRyQ,Mochi,food,5,4.5
WlTXvzZbY8vZNM4VKoXqqQ,O1p3opN9vH2ACTWQ5dP5lA,Poke!!  (very good!),food,20,4.5
wLu00OjBc0P1dCLSMFCAYw,uuGL8diLlHfeUeFuod3F-w,sweet potato fries and jerk ketchup,food,35,3.5
wlUo5cmpA4xvjxvlNtOjSg,-Lgj3gdQZiVngAEc1yALzw,really dark when I went. pork and pancakes. quite dry but ok tasting,food,68,4.0
wlVM-mZkk7b_oGNf66TaPg,Y7swVZkYN021qBBy9ItjXA,BBQ Kalua Pork and homemade coleslaw!,food,37,5.0
WlWenM0-sEhkh0424j6tBw,j5-MsggZKYVxpa7hrg7AOQ,Chicken Sandwich,food,16,4.5
WLWGhFmRKSo3OsNAlqCw-Q,qABb9Wzdn51VcNHdp_Qhpg,Tiramisu,food,8,3.0
wlXXHjgIjJ9k__4jRC-2XQ,kwi2TiPbCAVHsBNkEkZjVA,"For reservations:
(480) 949 6296
or click on link below: 
http://www.selrestaurant.com/reservations2/",food,101,4.5
-WLy50uRufQtQgMkcc3YiQ,-ed0Yc9on37RoIoG2ZgxBA,Beef Pad Thai Noodles,food,21,4.0
wlYr2AWS-nCWDw_h1UyDvQ,3kdSl5mo9dWC4clrQjEDGg,Small Fruit Plate,food,17,4.5
wLYsBUJ3R6E9Yvd7swumDQ,rXwU4v7pR1w1jrBIYWgy8Q,Cheeeesy,food,8,4.5
Wlz70CLt3EJcu6yB4-NUlQ,auufMM0imMP0w7soM52PHQ,McDonald's Snacks & Sides Menu Items,food,36,2.0
WlZiG4PcE2rjJ-I0rxTNKA,y3EkxHO-qPODtzs_D6E7Rw,String beans with so sauce,food,26,4.0
wM1uiGEFJncppp6QlDzUtw,i9D9xPBV0gR1Ja9kbY4NCw,CRAFTkitchen Catering 11/2/18: Strawberry Balsamic Pop Tart,food,59,4.0
Wm23nMMnFXnSsDfmXKmUbQ,bWucOPNoIjd8ECdiDyVq9Q,Chicken Lettuce Wraps,food,21,4.5
WM8of_GomRBQuiUMALtYiw,L_ZLtfHvfzfoNVQ0-okTXg,Yellow fin tuna ceviche with toasted coconut!,food,45,4.0
wm99bXyZ1P6HZRVe88q2zQ,VgfqjXetLMxn5X5_uomBkg,Jumbo shrimp feta. It is that good.,food,35,4.0
wm9fto60NB-X8FpRj92fQg,ElWzx5_fU8S2G45OnM-HpA,Vegetarian Dishes So Many !!,food,28,4.0
wM9X9eWcpe15W-9n8I-lfg,8lB2DlGAMJv6P2XS_AYxMw,Good taste flavor. I like the ramen. The char siu in the Ramen is so delicious. I never see Other restaurants ramen like this.,food,126,4.0
wMAbDTARQAIF8AECHh91HQ,bkh5o6bCzDCovSkRYBsU1w,We take our tender Flo's Filet to the next level with our signature grill seasoning for buttery flavor in every bite.,food,117,3.0
wmAelaB3e_MgvoEdgAjs9g,WI1xBMN_rEaVPOL9Ad2gpQ,full table,food,10,3.5
wMbppA1k4FezwfVbvHZT1A,OETh78qcgDltvHULowwhJg,Ribeye lodeed potato scalps,food,27,4.0
WMbW0CRSH4aN3PHrFAeqsg,yhDAzBBjFujZbHwBPfE2eQ,meeeeeeat,food,9,4.0
wMcNc6QkLub6NLZZHzMRyg,_DPJ_PHJnXsuhYhsgBA0Xw,Dungeness Crabcake,food,18,4.0
wmd7a51g9yAwusMI2miq6g,gTw6PENNGl68ZPUpYWP50A,Chicken topped with mozzarella,food,30,4.0
w_MdcaTrqKWqTcwI1CyGhA,AY3Cxky3L3aNbRo_o4YRgg,Seared Halloumi Sandiwch,food,24,4.5
WMe5x1gLKY44PuUat97hhw,qi6uzJEhA9puZM2io46-_A,"Mongolian Beef, Calamari, Garlic Noodles, Sweet and Sour Chicken, And Chicken Pad Thai.",food,87,3.0
wmECyEccaphm_tbGI1Dmug,xM37qm9Wbc-hOAS7-Xse7g,Black pork cutlet.,food,18,4.5
WmEU9gtGT-jfW0upI2HBTg,the19uDwR-41n8x861F7Hg,Paella,food,6,4.0
WmFpyrDnKHiT3amY8oloHQ,Lzv68iVkRHstVvW3aXNWkA,"Re-Union fried rice (chicken, beef, shrimp, and pork), huge portion so I suggest sharing.",food,89,4.5
wm_hsE0jJhz57cGIKX5nvg,I_a74zmgR-X03LsKISWPcg,#7 - Breakfast bowl shaved ice and mango shaved ice with pineapple and caramel drizzle,food,86,4.5
wmhwvGc66v4DRu81_G6ouw,8lPxiYChdJdTV24NJvOB3Q,Classic Noodles,food,15,4.0
wMIGz90fXESjlG1gx5BjRw,v_xuLfW7TXBsQctpOuPvQw,Morning Sunshine - Tomatoes / Scrambled Eggs,food,44,3.0
WmJeqAZwNssLf9eolTy2Sg,E-LZ0Xl1ETDeMrtM9H3-PQ,Butterkin Squash,food,16,4.5
WMK2FmNa8_I0LEYCXIUXow,1PFj0yJ0EzwQXIOsIT2y3w,Football Season Specials: $1 off featured beers and $5 Bloody Mary & Mimosas. Open - 2pm,food,88,3.5
wM-kcMB8xWzus25sNQFTFg,SzlzAjBwFcdbOwRPjNxaxw,Tres Leches Cake,food,16,4.5
wMLgM_9CmJw4SLc4IdsWQg,NXT94mdw1KWadc3q0u0KYg,Breakfast! Round one!,food,21,4.0
Wmn5CsZnSnsohLmBrxAbUg,JUY-6k02E-Zf5QZXhnKabA,Urfa Kebap,food,10,4.5
WmNlil3NoWbXxZ8TWTdBKA,k-dDZvTeLysoJvjHI-qr9g,Let's Be Serious For A Moment. Is There Anything More Adorable Than. These Mini Doughnuts?,food,90,3.0
wmN-svhVqL3RgXKUINRSKQ,7zQejWAhY4v4LXHR6bY7dg,Pork xiao long bao,food,18,3.0
wMNxPZ7h3YWmx5O7I_vFkA,8GOle3PqqZnni4U-vXBKQA,06/09/18 Good Pie - Garlic Bread,food,32,4.5
wMo0CzDeedVMD-4CImn5Fw,nrq5H3LZicjMG0wv7gy08g,Ebi mayo,food,8,4.0
wMOJ5-23f4eUexn7J1ovtA,td1uEmND7zG8X9aNQyKCbg,Chocolate Almond Croissant,food,26,4.0
WMouSPnsy4lATycTPCKxKQ,HaPwC4nxs6RPfe1pAQkQ4A,Veal Osso Buco,food,14,4.0
WmPdBDrJqRNbRpvnL2onpQ,7z5Z8O1VRtPTjFlKFF4_jA,The pink oyster mushrooms from the market make a tasty stir fry!,food,64,4.5
wMQ0XHWwVwKxsU4KqHczrw,OQ2QdaD0StfptJXv15KSkw,PHOritto Buritto with Chicken,food,29,3.5
wmr7-Z6KW54nZbziEC8org,hcKl9pAuB6E6ndh8anbgFg,Jumbo Sea Scallops,food,18,4.0
wMRfws9w1raYBerut5RDZQ,i2dnic7VdQ3NyiQQWUXHbA,ratatouille,food,11,4.0
WmRgOAAlVy8hB4LD7HdOkA,OETh78qcgDltvHULowwhJg,Assorted bread and butter,food,25,4.0
wmrhAsb9DZeS4p7LBqj7NA,V9qjoWogqqMWvFFpuASRYw,Sangria,food,7,4.0
Wmsy6b-4iu7M992mintoQw,i9D9xPBV0gR1Ja9kbY4NCw,Short rib hash,food,14,4.0
wMTqO2DdaCLFu_s05PP9vA,vsafIOqyblej4784tqbUhQ,WINGS! WINGS! WINGS!,food,20,3.0
